timestamp,cpu_percent,memory_percent,request_rate
2026-01-01T13:58:00,6.13,29.5,25.61
2026-01-01T13:58:30,5.24,29.41,31.23
2026-01-01T13:59:00,5.0,28.27,38.48
2026-01-01T13:59:30,5.0,28.82,34.68
2026-01-01T14:00:00,5.0,29.73,35.78
2026-01-01T14:00:30,5.0,30.69,39.96
2026-01-01T14:01:00,5.0,30.66,44.78
2026-01-01T14:01:30,5.0,31.56,37.42
2026-01-01T14:02:00,9.43,31.41,29.39
2026-01-01T14:02:30,9.11,30.85,30.0
2026-01-01T14:03:00,8.43,31.35,32.0
2026-01-01T14:03:30,9.91,32.08,31.5
2026-01-01T14:04:00,9.68,34.28,30.19
2026-01-01T14:04:30,10.06,35.01,35.3
2026-01-01T14:05:00,8.75,33.91,41.21
2026-01-01T14:05:30,11.08,32.93,38.84
2026-01-01T14:06:00,10.14,31.63,39.47
2026-01-01T14:06:30,10.7,31.71,34.84
2026-01-01T14:07:00,12.4,30.61,41.79
2026-01-01T14:07:30,11.94,31.97,36.17
2026-01-01T14:08:00,11.94,31.68,31.89
2026-01-01T14:08:30,12.82,32.32,28.33
2026-01-01T14:09:00,13.84,32.47,24.14
2026-01-01T14:09:30,12.21,32.82,29.25
2026-01-01T14:10:00,12.48,31.78,38.53
2026-01-01T14:10:30,11.06,31.75,39.57
2026-01-01T14:11:00,9.95,31.32,38.23
2026-01-01T14:11:30,8.97,31.22,41.12
2026-01-01T14:12:00,10.8,31.34,37.49
2026-01-01T14:12:30,13.19,32.03,42.84
2026-01-01T14:13:00,17.1,31.56,42.69
2026-01-01T14:13:30,17.02,32.38,44.38
2026-01-01T14:14:00,15.75,32.71,41.61
2026-01-01T14:14:30,14.3,34.35,40.79
2026-01-01T14:15:00,16.71,31.04,34.32
2026-01-01T14:15:30,14.4,30.4,34.39
2026-01-01T14:16:00,13.93,31.66,37.95
2026-01-01T14:16:30,13.08,29.13,30.55
2026-01-01T14:17:00,15.7,30.62,26.51
2026-01-01T14:17:30,14.18,30.7,24.6
2026-01-01T14:18:00,15.84,28.66,23.36
2026-01-01T14:18:30,17.81,29.38,23.0
2026-01-01T14:19:00,17.56,28.33,22.82
2026-01-01T14:19:30,18.25,27.42,23.96
2026-01-01T14:20:00,15.95,28.88,23.81
2026-01-01T14:20:30,15.81,28.5,17.09
2026-01-01T14:21:00,15.49,27.54,18.34
2026-01-01T14:21:30,11.62,29.54,23.16
2026-01-01T14:22:00,12.24,30.47,24.19
2026-01-01T14:22:30,12.78,30.14,17.09
2026-01-01T14:23:00,10.24,29.35,18.02
2026-01-01T14:23:30,8.12,29.15,19.92
2026-01-01T14:24:00,6.99,30.72,15.97
2026-01-01T14:24:30,6.2,29.74,16.27
2026-01-01T14:25:00,5.74,28.47,21.38
2026-01-01T14:25:30,5.0,29.74,27.85
2026-01-01T14:26:00,5.0,29.46,28.35
2026-01-01T14:26:30,5.46,29.56,30.38
2026-01-01T14:27:00,5.0,30.08,29.72
2026-01-01T14:27:30,5.0,29.69,28.08
2026-01-01T14:28:00,5.0,27.27,33.62
2026-01-01T14:28:30,5.69,27.06,37.47
2026-01-01T14:29:00,5.45,28.3,39.94
2026-01-01T14:29:30,6.75,30.47,37.83
2026-01-01T14:30:00,6.9,30.35,43.7
2026-01-01T14:30:30,8.23,30.33,47.87
2026-01-01T14:31:00,10.11,31.69,42.7
2026-01-01T14:31:30,7.91,32.29,47.05
2026-01-01T14:32:00,9.3,32.58,47.73
2026-01-01T14:32:30,11.97,30.6,48.84
2026-01-01T14:33:00,10.51,30.19,40.77
2026-01-01T14:33:30,10.47,30.4,34.92
2026-01-01T14:34:00,9.93,28.89,38.88
2026-01-01T14:34:30,10.59,28.52,35.81
2026-01-01T14:35:00,11.37,30.23,39.06
2026-01-01T14:35:30,10.37,29.97,33.75
2026-01-01T14:36:00,12.34,28.54,27.85
2026-01-01T14:36:30,11.05,26.65,35.49
2026-01-01T14:37:00,10.84,26.64,39.13
2026-01-01T14:37:30,12.38,26.06,38.62
2026-01-01T14:38:00,15.31,25.19,39.51
2026-01-01T14:38:30,14.54,25.42,36.68
2026-01-01T14:39:00,15.71,25.71,38.1
2026-01-01T14:39:30,16.04,25.88,42.82
2026-01-01T14:40:00,13.67,26.23,41.16
2026-01-01T14:40:30,12.24,25.0,43.1
2026-01-01T14:41:00,10.43,24.36,36.33
2026-01-01T14:41:30,9.67,24.04,43.54
2026-01-01T14:42:00,9.05,23.98,47.56
2026-01-01T14:42:30,9.09,24.97,47.44
2026-01-01T14:43:00,11.01,24.24,46.1
2026-01-01T14:43:30,11.64,23.47,51.74
2026-01-01T14:44:00,15.62,24.95,49.72
2026-01-01T14:44:30,15.26,25.11,51.2
2026-01-01T14:45:00,16.44,23.71,49.95
2026-01-01T14:45:30,17.06,23.4,46.26
2026-01-01T14:46:00,19.32,22.17,50.41
2026-01-01T14:46:30,18.75,21.03,48.76
2026-01-01T14:47:00,20.02,19.69,50.62
2026-01-01T14:47:30,22.46,18.9,49.23
2026-01-01T14:48:00,21.38,20.96,48.69
2026-01-01T14:48:30,21.27,21.97,48.01
2026-01-01T14:49:00,22.03,23.35,45.39
2026-01-01T14:49:30,21.38,24.44,48.32
2026-01-01T14:50:00,20.06,24.3,47.97
2026-01-01T14:50:30,22.81,24.71,51.42
2026-01-01T14:51:00,22.47,24.81,54.41
2026-01-01T14:51:30,25.07,23.74,59.3
2026-01-01T14:52:00,24.31,22.58,57.34
2026-01-01T14:52:30,24.0,23.48,59.99
2026-01-01T14:53:00,25.19,22.26,59.29
2026-01-01T14:53:30,24.88,22.46,59.2
2026-01-01T14:54:00,23.53,23.11,56.35
2026-01-01T14:54:30,22.45,23.87,54.45
2026-01-01T14:55:00,22.86,24.24,56.97
2026-01-01T14:55:30,21.86,23.04,55.6
2026-01-01T14:56:00,22.0,23.58,52.68
2026-01-01T14:56:30,18.61,23.44,56.08
2026-01-01T14:57:00,17.77,22.46,57.5
2026-01-01T14:57:30,17.5,20.47,52.63
2026-01-01T14:58:00,16.73,20.92,53.05
2026-01-01T14:58:30,15.24,19.37,57.56
2026-01-01T14:59:00,13.92,17.66,61.95
2026-01-01T14:59:30,14.02,19.41,59.8
2026-01-01T15:00:00,16.25,18.21,55.36
2026-01-01T15:00:30,14.16,17.79,53.9
2026-01-01T15:01:00,13.74,17.86,59.27
2026-01-01T15:01:30,15.21,17.93,62.25
2026-01-01T15:02:00,15.71,16.91,53.07
2026-01-01T15:02:30,15.57,16.2,56.51
2026-01-01T15:03:00,14.89,17.01,47.64
2026-01-01T15:03:30,14.91,16.73,55.37
2026-01-01T15:04:00,14.76,16.71,58.75
2026-01-01T15:04:30,11.48,15.0,57.17
2026-01-01T15:05:00,10.41,15.0,57.6
2026-01-01T15:05:30,7.48,15.86,60.24
2026-01-01T15:06:00,9.42,15.13,58.27
2026-01-01T15:06:30,10.65,15.0,60.12
2026-01-01T15:07:00,9.47,15.37,59.6
2026-01-01T15:07:30,10.68,15.97,58.6
2026-01-01T15:08:00,14.35,16.31,64.7
2026-01-01T15:08:30,13.42,15.74,56.54
2026-01-01T15:09:00,15.37,16.49,56.73
2026-01-01T15:09:30,15.91,18.12,51.16
2026-01-01T15:10:00,15.55,19.29,50.43
2026-01-01T15:10:30,13.9,17.73,47.6
2026-01-01T15:11:00,13.06,20.66,57.78
2026-01-01T15:11:30,12.47,19.33,55.73
2026-01-01T15:12:00,9.0,18.1,55.18
2026-01-01T15:12:30,9.79,18.41,52.71
2026-01-01T15:13:00,9.31,18.31,56.26
2026-01-01T15:13:30,10.0,18.68,54.22
2026-01-01T15:14:00,9.37,19.99,51.6
2026-01-01T15:14:30,13.87,20.92,59.08
2026-01-01T15:15:00,11.38,20.02,62.21
2026-01-01T15:15:30,9.98,20.1,63.28
2026-01-01T15:16:00,11.04,21.11,72.93
2026-01-01T15:16:30,14.58,22.16,70.4
2026-01-01T15:17:00,13.09,23.28,67.15
2026-01-01T15:17:30,15.83,24.1,63.98
2026-01-01T15:18:00,14.46,24.81,68.79
2026-01-01T15:18:30,16.4,24.3,66.31
2026-01-01T15:19:00,16.51,22.98,71.08
2026-01-01T15:19:30,19.85,23.4,68.56
2026-01-01T15:20:00,22.53,22.95,61.3
2026-01-01T15:20:30,21.56,24.19,58.09
2026-01-01T15:21:00,25.96,23.32,59.24
2026-01-01T15:21:30,24.27,22.94,64.01
2026-01-01T15:22:00,23.8,22.51,69.22
2026-01-01T15:22:30,26.51,23.48,70.68
2026-01-01T15:23:00,25.41,24.23,73.42
2026-01-01T15:23:30,24.45,24.25,62.84
2026-01-01T15:24:00,24.65,24.54,63.89
2026-01-01T15:24:30,25.32,26.16,64.05
2026-01-01T15:25:00,25.91,24.39,62.81
2026-01-01T15:25:30,24.79,25.14,60.15
2026-01-01T15:26:00,25.08,26.22,63.66
2026-01-01T15:26:30,26.04,27.44,68.22
2026-01-01T15:27:00,28.29,28.24,76.08
2026-01-01T15:27:30,28.79,27.47,75.3
2026-01-01T15:28:00,26.91,26.93,72.12
2026-01-01T15:28:30,26.95,27.59,79.66
2026-01-01T15:29:00,26.02,27.0,78.38
2026-01-01T15:29:30,28.0,26.8,76.29
2026-01-01T15:30:00,25.48,25.3,70.75
2026-01-01T15:30:30,26.32,24.1,72.43
2026-01-01T15:31:00,24.73,24.45,74.85
2026-01-01T15:31:30,26.63,24.02,78.22
2026-01-01T15:32:00,27.79,23.27,79.12
2026-01-01T15:32:30,28.12,23.08,81.29
2026-01-01T15:33:00,28.88,23.38,83.51
2026-01-01T15:33:30,28.37,23.12,85.57
2026-01-01T15:34:00,29.39,23.29,90.28
2026-01-01T15:34:30,29.31,23.38,93.69
2026-01-01T15:35:00,30.41,23.13,94.45
2026-01-01T15:35:30,30.5,23.12,92.3
2026-01-01T15:36:00,26.77,22.23,95.51
2026-01-01T15:36:30,26.0,21.73,93.2
2026-01-01T15:37:00,28.28,19.89,92.61
2026-01-01T15:37:30,30.46,18.72,89.74
2026-01-01T15:38:00,30.62,17.54,98.28
2026-01-01T15:38:30,30.43,17.14,94.39
2026-01-01T15:39:00,29.92,18.27,97.05
2026-01-01T15:39:30,30.87,18.26,99.75
2026-01-01T15:40:00,31.74,18.41,103.26
2026-01-01T15:40:30,30.27,17.47,103.1
2026-01-01T15:41:00,31.26,17.75,103.43
2026-01-01T15:41:30,33.11,19.45,102.65
2026-01-01T15:42:00,31.68,19.36,91.77
2026-01-01T15:42:30,31.4,18.54,88.72
2026-01-01T15:43:00,32.09,17.37,94.17
2026-01-01T15:43:30,33.18,17.63,90.91
2026-01-01T15:44:00,32.55,16.69,91.45
2026-01-01T15:44:30,31.75,17.41,102.0
2026-01-01T15:45:00,31.06,16.39,98.13
2026-01-01T15:45:30,31.64,15.0,96.11
2026-01-01T15:46:00,32.28,15.48,95.1
2026-01-01T15:46:30,32.25,15.0,87.11
2026-01-01T15:47:00,30.2,15.61,83.63
2026-01-01T15:47:30,28.57,16.64,77.92
2026-01-01T15:48:00,29.52,16.05,80.09
2026-01-01T15:48:30,27.69,16.26,79.11
2026-01-01T15:49:00,28.03,17.65,70.58
2026-01-01T15:49:30,27.49,17.19,73.82
2026-01-01T15:50:00,26.59,18.78,77.7
2026-01-01T15:50:30,26.63,18.46,76.26
2026-01-01T15:51:00,29.14,17.52,80.04
2026-01-01T15:51:30,29.58,17.62,82.39
2026-01-01T15:52:00,29.13,17.84,78.74
2026-01-01T15:52:30,26.92,18.98,79.86
2026-01-01T15:53:00,27.69,19.86,80.6
2026-01-01T15:53:30,29.4,20.23,77.26
2026-01-01T15:54:00,30.31,20.89,73.15
2026-01-01T15:54:30,32.06,21.07,74.78
2026-01-01T15:55:00,32.77,21.86,84.01
2026-01-01T15:55:30,30.82,21.34,83.86
2026-01-01T15:56:00,30.75,20.26,84.7
2026-01-01T15:56:30,31.54,20.47,80.49
2026-01-01T15:57:00,32.62,23.16,79.45
2026-01-01T15:57:30,31.88,23.97,78.64
2026-01-01T15:58:00,31.78,23.27,77.13
2026-01-01T15:58:30,32.33,24.66,74.51
2026-01-01T15:59:00,34.24,22.8,74.31
2026-01-01T15:59:30,35.75,22.54,72.06
2026-01-01T16:00:00,36.72,22.94,77.03
2026-01-01T16:00:30,37.31,22.27,85.23
2026-01-01T16:01:00,35.77,21.67,82.18
2026-01-01T16:01:30,34.12,21.5,80.73
2026-01-01T16:02:00,33.98,20.96,82.46
2026-01-01T16:02:30,35.54,20.18,84.79
2026-01-01T16:03:00,36.14,19.09,81.74
2026-01-01T16:03:30,36.98,17.53,79.46
2026-01-01T16:04:00,34.73,16.57,81.8
2026-01-01T16:04:30,32.53,16.46,75.25
2026-01-01T16:05:00,34.21,17.47,84.11
2026-01-01T16:05:30,34.16,16.81,85.32
2026-01-01T16:06:00,32.19,15.6,84.1
2026-01-01T16:06:30,33.52,17.2,83.5
2026-01-01T16:07:00,33.9,16.06,79.2
2026-01-01T16:07:30,38.33,16.15,86.41
2026-01-01T16:08:00,40.2,15.22,86.08
2026-01-01T16:08:30,40.72,15.0,84.34
2026-01-01T16:09:00,40.5,15.39,91.37
2026-01-01T16:09:30,40.85,15.85,95.49
2026-01-01T16:10:00,40.69,17.12,94.72
2026-01-01T16:10:30,38.53,17.79,96.46
2026-01-01T16:11:00,39.93,17.94,95.13
2026-01-01T16:11:30,40.34,18.57,93.68
2026-01-01T16:12:00,36.21,17.54,92.8
2026-01-01T16:12:30,35.25,18.75,93.99
2026-01-01T16:13:00,34.01,19.28,98.37
2026-01-01T16:13:30,35.48,19.77,106.28
2026-01-01T16:14:00,35.41,20.37,97.59
2026-01-01T16:14:30,37.65,18.89,106.88
2026-01-01T16:15:00,35.26,17.75,110.98
2026-01-01T16:15:30,33.64,17.89,111.04
2026-01-01T16:16:00,35.25,18.03,109.32
2026-01-01T16:16:30,34.26,18.61,101.85
2026-01-01T16:17:00,32.67,18.71,106.63
2026-01-01T16:17:30,31.88,18.53,102.25
2026-01-01T16:18:00,30.74,19.79,104.86
2026-01-01T16:18:30,31.55,20.14,103.2
2026-01-01T16:19:00,33.23,20.88,96.69
2026-01-01T16:19:30,30.85,22.08,98.37
2026-01-01T16:20:00,30.41,23.34,100.31
2026-01-01T16:20:30,30.44,23.66,96.57
2026-01-01T16:21:00,30.56,24.38,100.01
2026-01-01T16:21:30,31.81,24.65,107.23
2026-01-01T16:22:00,31.99,25.72,109.19
2026-01-01T16:22:30,31.12,28.0,110.92
2026-01-01T16:23:00,29.45,26.96,107.98
2026-01-01T16:23:30,26.71,26.21,103.83
2026-01-01T16:24:00,26.16,27.79,102.2
2026-01-01T16:24:30,26.18,27.98,102.48
2026-01-01T16:25:00,27.56,27.55,102.52
2026-01-01T16:25:30,26.99,26.85,101.73
2026-01-01T16:26:00,30.48,27.79,111.7
2026-01-01T16:26:30,30.37,28.35,113.98
2026-01-01T16:27:00,29.64,30.36,110.07
2026-01-01T16:27:30,30.21,30.27,105.27
2026-01-01T16:28:00,28.76,31.17,98.32
2026-01-01T16:28:30,29.07,32.82,94.28
2026-01-01T16:29:00,25.97,31.39,96.59
2026-01-01T16:29:30,26.99,30.33,95.45
2026-01-01T16:30:00,27.09,30.61,92.68
2026-01-01T16:30:30,27.4,30.03,95.04
2026-01-01T16:31:00,27.64,29.61,97.24
2026-01-01T16:31:30,25.72,28.95,98.72
2026-01-01T16:32:00,24.38,28.8,98.67
2026-01-01T16:32:30,26.73,27.9,98.52
2026-01-01T16:33:00,27.47,26.62,93.25
2026-01-01T16:33:30,26.57,27.0,85.87
2026-01-01T16:34:00,27.2,27.13,82.64
2026-01-01T16:34:30,27.82,28.11,79.49
2026-01-01T16:35:00,30.75,28.63,76.21
2026-01-01T16:35:30,32.41,29.05,75.52
2026-01-01T16:36:00,33.03,29.81,73.62
2026-01-01T16:36:30,32.36,28.89,68.4
2026-01-01T16:37:00,35.03,28.39,67.99
2026-01-01T16:37:30,34.88,28.67,69.34
2026-01-01T16:38:00,33.57,29.6,67.37
2026-01-01T16:38:30,31.74,30.25,70.64
2026-01-01T16:39:00,30.45,30.04,71.9
2026-01-01T16:39:30,29.9,29.85,73.46
